ADDRESSBLOCK,ADDRESSROAD,ADDRESSSTREET,X,Y
351,ANCHORVALE FIELDS,ANCHORVALE ROAD,33931.4815,41692.6984
996,BUANGKOK TROPICA,BUANGKOK CRESCENT,33418.5164,40970.7923
689F,HDB-WOODLANDS,WOODLANDS DRIVE 75,25268.2558,47249.1153
688A,HDB-WOODLANDS,WOODLANDS DRIVE 75,25093.1578,47165.8137
687C,HDB-WOODLANDS,WOODLANDS DRIVE 75,25001.3137,47053.446
609,HDB-WOODLANDS,WOODLANDS RING ROAD,23870.777,46408.5077
668,HDB-WOODLANDS,WOODLANDS RING ROAD,24103.8726,46745.6011
677C,WATERWAY BROOKS,PUNGGOL DRIVE,36517.7655,43041.7301
676A,WATERWAY BROOKS,PUNGGOL DRIVE,36519.3048,42964.3019
157A,,SERANGOON NORTH AVENUE 1,32025.0224,39255.0132
61,STRATHMORE GREEN,STRATHMORE AVENUE,25513.8229,30709.2277
171A,MULTI STOREY CAR PARK,STIRLING ROAD,24707.233,30267.284
57A,TEBAN VIEW,TEBAN GARDENS ROAD,17305.9895,33864.9163
614,HDB-WOODLANDS,WOODLANDS AVENUE 4,23892.9009,46240.3365
617,HDB-WOODLANDS,WOODLANDS AVENUE 4,23817.064,46178.641
750,HDB-WOODLANDS,WOODLANDS AVENUE 4,23611.5154,47342.5152
755,HDB-WOODLANDS,WOODLANDS AVENUE 4,23543.193,47439.4492
610,HDB-WOODLANDS,WOODLANDS AVENUE 4,23885.7062,46342.4458
445,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,17421.9625,36992.9561
673,FERN GROVE @ YISHUN,YISHUN AVENUE 4,28934.6398,44605.3195
674,FERN GROVE @ YISHUN,YISHUN AVENUE 4,29088.913,44657.0651
676,PARK GROVE @ YISHUN,YISHUN RING ROAD,28945.1309,44821.9421
455A,SEGAR MEADOWS,SEGAR ROAD,21088.3609,41055.7536
60A,MULTI STOREY CAR PARK,LORONG 4 TOA PAYOH,29981.3639,35407.4154
390,HDB-YISHUN,YISHUN AVENUE 6,29678.7685,45660.6114
391,HDB-YISHUN,YISHUN AVENUE 6,29764.1869,45688.7968
387,HDB-YISHUN,YISHUN RING ROAD,29553.5804,45697.5449
118,CHONG PANG VALE,YISHUN RING ROAD,27479.5111,46409.6728
119,CHONG PANG VALE,YISHUN RING ROAD,27539.122,46343.9815
363,YISHUN GLORY,YISHUN RING ROAD,29322.9016,45626.5713
573A,WOODLANDS GLEN,WOODLANDS DRIVE 16,24071.6029,45889.3317
573D,WOODLANDS GLEN,WOODLANDS DRIVE 16,24056.605,45868.8874
573B,WOODLANDS GLEN,WOODLANDS DRIVE 16,24044.0038,45840.6445
426,HDB-BUKIT PANJANG,FAJAR ROAD,20896.0399,40906.9135
425,HDB-BUKIT PANJANG,FAJAR ROAD,20897.3645,40866.7467
82,MACPHERSON SPRING,CIRCUIT ROAD,34320.8486,34058.21
140,YUNG HO SPRING I,CORPORATION DRIVE,15769.5465,34344.6169
31,TAMPINES INDUSTRIAL PARK A,TAMPINES STREET 92,40220.0223,35770.176
117,ALKAFF LAKEVIEW,ALKAFF CRESCENT,32448.8512,35456.0604
101,ALKAFF COURTVIEW,BIDADARI PARK DRIVE,32225.6656,35380.52
106,ALKAFF VISTA,BIDADARI PARK DRIVE,32170.97,35099.0604
748,BELVIA,BEDOK RESERVOIR CRESCENT,37856.2565,35365.1283
660A,MULTI STOREY CAR PARK,JALAN TENAGA,36244.8595,35177.4158
671A,MULTI STOREY CAR PARK,JALAN DAMAI,36427.5592,35008.1283
50A,SIMS VISTA,SIMS DRIVE,33021.5963,33158.8267
31A,EUNOS COURT,EUNOS CRESCENT,35600.8361,33588.2744
472,FERNVALE RIVERGROVE,FERNVALE STREET,33385.1646,42087.9422
663,WATERWAY SUNBEAM,PUNGGOL DRIVE,37291.2017,42425.878
29C,MULTI STOREY CAR PARK,CHAI CHEE AVENUE,38123.8246,34059.1306
566A,MULTI STOREY CAR PARK,HOUGANG STREET 51,34146.3702,40311.3419
268,BOON LAY COURT,BOON LAY DRIVE,14025.811,36662.9376
103A,MULTI STOREY CAR PARK,RIVERVALE WALK,35493.9755,40574.5184
505,MONTREAL SPRING,CANBERRA LINK,26799.9286,47988.1262
292,MULTI STOREY CAR PARK,PUNGGOL CENTRAL,35983.6681,42698.9212
504,MONTREAL SPRING,MONTREAL DRIVE,26927.177,48057.8419
496A,,TAMPINES STREET 43,41047.9559,38149.3523
838A,MULTI STOREY CAR PARK,HOUGANG CENTRAL,34511.1182,39107.3106
634,HDB-PASIR RIS,PASIR RIS DRIVE 1,39945.723,39950.6526
637,HDB-PASIR RIS,PASIR RIS DRIVE 1,39907.2977,39863.4705
531,HDB-PASIR RIS,PASIR RIS DRIVE 1,41029.5721,39264.0293
635,HDB-PASIR RIS,PASIR RIS DRIVE 1,39908.2328,39932.1338
627,HDB-PASIR RIS,PASIR RIS DRIVE 3,39937.0822,40177.9134
102D,HDB-PUNGGOL,PUNGGOL FIELD,36004.9753,42262.5291
201C,,PUNGGOL FIELD,35833.8366,42356.5983
312,HDB-SERANGOON ESTATE,SERANGOON AVENUE 2,31614.4177,37265.2624
326,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,31970.527,36941.1042
333,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,32131.2181,36956.6941
423,HDB-BUKIT PANJANG,FAJAR ROAD,20865.6623,40815.7722
462A,MULTI STOREY CAR PARK,CLEMENTI AVENUE 3,20467.7341,32644.6976
492A,,TAMPINES STREET 45,41438.8543,38352.3913
207A,,BISHAN STREET 23,29667.5416,37474.0554
334,YISHUN RIVERWALK,YISHUN STREET 31,29315.8673,46024.0691
175,CORPORATION TIARA,YUNG KUANG ROAD,15585.406,34948.3282
277,ASPELLA,COMPASSVALE LINK,34777.6286,40436.1206
808,KITCHENER COMPLEX,FRENCH ROAD,31115.4017,32346.6634
519,CENTRALE 8 AT TAMPINES,TAMPINES CENTRAL 8,39890.8126,37646.4379
315,YISHUN GREENWALK,YISHUN AVENUE 9,28968.3525,46044.7036
317,YISHUN GREENWALK,YISHUN AVENUE 9,28996.9264,46164.8314
156A,MULTI STOREY CAR PARK,LORONG 1 TOA PAYOH,29329.3781,35038.7558
508,MULTI STOREY CAR PARK,WELLINGTON CIRCLE,26526.3772,48298.3866
112A,MULTI STOREY CAR PARK,WHAMPOA ROAD,30607.4071,34310.3057
354A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 1,22630.1242,46062.762
614A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 4,23838.8492,46285.2227
757A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 4,23611.9083,47524.8874
901,,JURONG WEST STREET 91,11665.9545,35782.9751
621A,MULTI STOREY CAR PARK,CHOA CHU KANG NORTH 7,18457.6321,42390.4304
201,MULTI STOREY CAR PARK,PUNGGOL FIELD,35830.7405,42407.3691
88A,MULTI STOREY CAR PARK,REDHILL CLOSE,26356.3493,29878.6549
201,MULTI STOREY CAR PARK,SENGKANG EAST ROAD,34574.7236,41143.6418
494A,,TAMPINES STREET 43,41227.5297,38350.9649
330A,MULTI STOREY CAR PARK,SEMBAWANG CLOSE,26213.9979,47637.6194
335A,MULTI STOREY CAR PARK,SEMBAWANG CLOSE,26016.7649,47703.3504
475,,TAMPINES STREET 44,41333.1743,38043.4876
212,HDB-WOODLANDS,MARSILING CRESCENT,21296.3605,47540.6122
218,HDB-WOODLANDS,MARSILING CRESCENT,21330.9528,47574.5561
214,HDB-WOODLANDS,MARSILING LANE,21144.3103,47624.2946
216,HDB-WOODLANDS,MARSILING LANE,21195.3567,47642.3509
141A,MULTI STOREY CAR PARK,SERANGOON NORTH AVENUE 1,32576.9627,38876.5278
441,JADE SPRING @ YISHUN,YISHUN AVENUE 11,29364.8633,44940.2577
429,ORCHID SPRING @ YISHUN,YISHUN AVENUE 11,29761.2855,44894.7705
246,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,32044.484,37114.2902
325,HDB-SERANGOON WEST,SERANGOON AVENUE 3,31935.6648,37005.3592
366,SUN BREEZE,SEMBAWANG CRESCENT,26146.3958,47290.4784
712,CHONG PANG GREEN,YISHUN AVENUE 5,27383.7877,45510.1535
733,NEE SOON CENTRAL VISTA,YISHUN AVENUE 5,27729.7291,45709.4158
389,HDB-YISHUN,YISHUN AVENUE 6,29636.1019,45700.1077
232A,HDB-SERANGOON,SERANGOON AVENUE 2,31920.0727,37372.091
231,HDB-SERANGOON,SERANGOON AVENUE 3,31900.5713,37456.508
232,HDB-SERANGOON,SERANGOON AVENUE 3,31941.1089,37426.592
234,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,32030.4002,37432.3946
149,GOLDEN GINGER,SERANGOON NORTH AVENUE 1,32478.4154,38756.6589
712A,GOLDEN LAVENDER,JURONG WEST STREET 71,12849.0591,36104.076
377,BUKIT GOMBAK VISTA,BUKIT BATOK STREET 31,18759.7208,37939.5802
442,WEST RIDGES @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,17400.0244,37716.7566
736,HDB-WOODLANDS,WOODLANDS CIRCLE,23937.6223,47167.2058
731,HDB-WOODLANDS,WOODLANDS CIRCLE,24050.8355,47192.314
745,HDB-WOODLANDS,WOODLANDS CIRCLE,23803.4581,47092.0759
686A,HDB-WOODLANDS,WOODLANDS DRIVE 73,24917.5707,47089.6029
684B,HDB-WOODLANDS,WOODLANDS DRIVE 73,24822.5831,47056.573
685B,HDB-WOODLANDS,WOODLANDS DRIVE 73,24975.0193,47000.8627
682D,HDB-WOODLANDS,WOODLANDS DRIVE 73,24818.148,46959.6435
121A,MULTI STOREY CAR PARK,YUAN CHING ROAD,15896.6244,35380.6484
19A,MULTI STOREY CAR PARK,BEDOK SOUTH ROAD,39224.5006,33637.3378
21A,MULTI STOREY CAR PARK,CHAI CHEE ROAD,37900.9303,34300.4012
772A,MULTI STOREY CAR PARK,BEDOK RESERVOIR VIEW,39583.2723,35444.2361
522,TAMPINES GREENLEAF,TAMPINES CENTRAL 7,39699.576,37850.2869
513,SARACA BREEZE @ YISHUN,YISHUN STREET 51,29217.102,44200.137
682,WATERWAY VIEW,EDGEDALE PLAINS,37178.3602,42876.4901
129,EASTCROWN @ CANBERRA,CANBERRA STREET,27934.1478,47364.8394
296,SKYLINE II @ BUKIT BATOK,BUKIT BATOK STREET 22,18383.3377,36187.1874
338,ANCHORVALE PARKVIEW,ANCHORVALE CRESCENT,34269.3651,42345.1766
216,BOON LAY VIEW,BOON LAY AVENUE,14465.6157,36866.355
316B,TECK GHEE VISTA,ANG MO KIO STREET 31,29597.9266,38518.8639
749,HDB-WOODLANDS,WOODLANDS CIRCLE,23676.6479,47354.8441
764,HDB-WOODLANDS,WOODLANDS CIRCLE,23937.2982,47433.9651
738,HDB-WOODLANDS,WOODLANDS CIRCLE,24012.8086,47300.882
766,HDB-WOODLANDS,WOODLANDS CIRCLE,23971.2862,47528.8355
726,HDB-WOODLANDS,WOODLANDS CIRCLE,24256.7138,47326.309
727,HDB-WOODLANDS,WOODLANDS CIRCLE,24273.9159,47260.2105
539,HDB-WOODLANDS,WOODLANDS DRIVE 16,23430.3349,45645.6445
582,HDB-WOODLANDS,WOODLANDS DRIVE 16,23828.6648,45763.2107
577,HDB-WOODLANDS,WOODLANDS DRIVE 16,23907.6244,45854.0523
538,HDB-WOODLANDS,WOODLANDS DRIVE 16,23418.235,45684.7413
233,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,31986.2198,37469.3571
130,HDB-YISHUN,YISHUN STREET 11,27778.7947,46137.4251
469,SEGAR GARDENS,SEGAR ROAD,21319.3596,41091.343
441,SIN MING COURT,SIN MING AVENUE,27825.5499,37906.1532
449,SIN MING COURT,SIN MING AVENUE,27718.6649,37795.2193
453,SIN MING COURT,SIN MING AVENUE,27619.3839,37901.8487
445,SIN MING COURT,SIN MING AVENUE,27822.1118,37864.9218
452,SIN MING COURT,SIN MING AVENUE,27602.6332,37849.7989
402,SIN MING GARDEN,SIN MING AVENUE,27937.7142,38313.5721
167,PARC LUMIERE,SIMEI LANE,41937.3704,36140.556
438,HDB-HOUGANG,HOUGANG AVENUE 8,34658.7843,40002.696
439,HDB-HOUGANG,HOUGANG AVENUE 8,34689.1074,40063.691
444,HDB-HOUGANG,HOUGANG AVENUE 8,34736.1272,40161.8113
440,HDB-HOUGANG,HOUGANG AVENUE 8,34700.5401,40123.1525
443,HDB-HOUGANG,HOUGANG AVENUE 8,34664.2394,40161.5369
442,HDB-HOUGANG,HOUGANG AVENUE 8,34659.8288,40136.266
330,HDB-SERANGOON ESTATE,SERANGOON AVENUE 3,32033.5925,36894.7163
328,HDB-SERANGOON WEST,SERANGOON AVENUE 3,31898.897,36933.3265
125,HDB-BUKIT PANJANG,PENDING ROAD,21009.8507,39910.0753
420,HDB-BUKIT PANJANG,FAJAR ROAD,20899.7291,40733.1733
421,HDB-BUKIT PANJANG,FAJAR ROAD,20958.4636,40705.1261
410A,,SIN MING AVENUE,28236.6857,38362.9996
473A,MULTI STOREY CAR PARK,PASIR RIS DRIVE 6,41719.0891,39585.0307
57,BLANGAH VIEW,TELOK BLANGAH HEIGHTS,25692.6952,28568.0066
74,HDB-BUKIT MERAH,TELOK BLANGAH HEIGHTS,25269.5371,28648.72
72,HDB-BUKIT MERAH,TELOK BLANGAH HEIGHTS,25359.1935,28732.1754
56,BLANGAH VIEW,TELOK BLANGAH HEIGHTS,25675.1645,28525.9243
86,HDB-BUKIT MERAH,TELOK BLANGAH HEIGHTS,25240.6999,28802.7774
21,MOUNT FABER VIEW,TELOK BLANGAH CRESCENT,26617.5905,28788.9513
3,MOUNT FABER GREEN,TELOK BLANGAH CRESCENT,26242.4811,29014.1196
22,HDB-BUKIT MERAH,TELOK BLANGAH CRESCENT,26497.9296,28780.9567
163,HDB-CHOA CHU KANG,JALAN TECK WHYE,19498.3134,40321.5562
666,HDB-WOODLANDS,WOODLANDS RING ROAD,24002.7061,46664.7228
611,HDB-WOODLANDS,WOODLANDS RING ROAD,23958.1661,46347.673
634,HDB-WOODLANDS,WOODLANDS RING ROAD,24619.6238,46440.5681
162,HDB-WOODLANDS,WOODLANDS STREET 13,21302.3733,46082.6564
149,HDB-WOODLANDS,WOODLANDS STREET 13,21264.9815,46385.0735
154,HDB-WOODLANDS,WOODLANDS STREET 13,21557.8848,46266.0145
148,HDB-WOODLANDS,WOODLANDS STREET 13,21402.0791,46384.9518
102,HDB-WOODLANDS,WOODLANDS STREET 13,22199.9484,46420.3386
163,HDB-WOODLANDS,WOODLANDS STREET 13,21396.9802,46079.8081
175,HDB-WOODLANDS,WOODLANDS STREET 13,21816.716,46147.9005
109,HDB-WOODLANDS,WOODLANDS STREET 13,22172.5784,46579.2891
167D,PARC LUMIERE,SIMEI LANE,42009.8169,36114.026
168B,PARC LUMIERE,SIMEI LANE,41961.1761,36085.0858
167B,PARC LUMIERE,SIMEI LANE,42058.5219,36143.0048
876,HDB-WOODLANDS,WOODLANDS AVENUE 9,23246.3991,47383.7963
541,HDB-WOODLANDS,WOODLANDS DRIVE 16,23519.1447,45528.6458
545,HDB-WOODLANDS,WOODLANDS DRIVE 16,23578.9934,45665.8076
689E,HDB-WOODLANDS,WOODLANDS DRIVE 75,25257.4715,47286.9199
690E,HDB-WOODLANDS,WOODLANDS DRIVE 75,25186.9625,47092.866
688F,HDB-WOODLANDS,WOODLANDS DRIVE 75,25182.2353,47313.5573
688D,HDB-WOODLANDS,WOODLANDS DRIVE 75,25148.6468,47231.5393
786E,HDB-WOODLANDS,WOODLANDS DRIVE 60,24354.9104,47636.4133
332,ANCHORVALE ISLES,ANCHORVALE LINK,34569.1942,41860.4823
259,PUNGGOL TOPAZ,PUNGGOL FIELD,34901.5674,42924.3894
261,PUNGGOL TOPAZ,PUNGGOL WAY,35067.2687,43029.1001
334,ANCHORVALE COVE,ANCHORVALE CRESCENT,34292.9972,42207.2602
5A,GHIM MOH GREEN,GHIM MOH ROAD,22980.9565,32804.0676
8A,MULTI STOREY CAR PARK,GHIM MOH ROAD,22874.597,32566.3566
2A,GHIM MOH GREEN,GHIM MOH ROAD,22838.8827,32770.9315
16A,MULTI STOREY CAR PARK,GHIM MOH ROAD,22917.1995,32438.6689
371,HDB-WOODLANDS,WOODLANDS AVENUE 1,22813.6584,46000.064
757,HDB-WOODLANDS,WOODLANDS AVENUE 4,23691.0703,47540.1187
162B,RIVERVALE DELTA,RIVERVALE CRESCENT,36319.5888,41364.5556
156,HDB-CHOA CHU KANG,JALAN TECK WHYE,19466.1222,40090.5809
150,HDB-CHOA CHU KANG,JALAN TECK WHYE,19445.5839,40020.3948
152,HDB-CHOA CHU KANG,JALAN TECK WHYE,19620.6365,40088.3257
162,HDB-CHOA CHU KANG,JALAN TECK WHYE,19582.7944,40314.7423
157,HDB-CHOA CHU KANG,JALAN TECK WHYE,19482.5354,40129.2385
160,HDB-CHOA CHU KANG,JALAN TECK WHYE,19444.7154,40306.8936
154,HDB-CHOA CHU KANG,JALAN TECK WHYE,19589.8265,40179.7692
762A,,PASIR RIS STREET 71,39132.2396,39780.1358
727A,MULTI STOREY CAR PARK,TAMPINES STREET 71,39432.6308,37607.5535
513A,MULTI STOREY CAR PARK,JELAPANG ROAD,20668.3187,41099.9141
681,HDB-HOUGANG,HOUGANG AVENUE 8,33822.3591,39457.1758
146,HDB-WOODLANDS,WOODLANDS STREET 13,21408.133,46424.2214
161,HDB-WOODLANDS,WOODLANDS STREET 13,21362.4632,46116.4929
175,MULTI STOREY CAR PARK,PUNGGOL FIELD,36380.7918,42226.4165
305,,WOODLANDS STREET 31,21410.1259,45787.7038
208A,BOON LAY PLACE,BOON LAY PLACE,14768.6782,36523.2331
358A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 5,22507.5121,46102.0317
792A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 6,24506.7834,47143.6898
759A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 6,23851.7625,47583.4946
678A,MULTI STOREY CAR PARK,WOODLANDS AVENUE 6,24463.2416,46893.6391
504,ACACIA BREEZE @ YISHUN,YISHUN STREET 51,29249.1703,44465.1348
476,HOUGANG CAPEVIEW,UPPER SERANGOON VIEW,35834.0092,39934.8493
786F,HDB-WOODLANDS,WOODLANDS DRIVE 60,24338.682,47544.4896
681A,HDB-WOODLANDS,WOODLANDS DRIVE 62,24714.7342,46801.8427
871,HDB-WOODLANDS,WOODLANDS STREET 81,23088.845,47280.0638
872,HDB-WOODLANDS,WOODLANDS STREET 81,23158.3449,47305.4
827,HDB-WOODLANDS,WOODLANDS STREET 81,23107.5853,46839.2477
826,HDB-WOODLANDS,WOODLANDS STREET 81,23124.7253,46767.5967
870,HDB-WOODLANDS,WOODLANDS STREET 81,23036.4566,47226.467
874,HDB-WOODLANDS,WOODLANDS STREET 82,23128.7564,47176.379
841,HDB-WOODLANDS,WOODLANDS STREET 82,23369.4117,47241.1273
120A,MULTI STOREY CAR PARK,LORONG 2 TOA PAYOH,29395.6358,35777.4004
128A,MULTI STOREY CAR PARK,LORONG 1 TOA PAYOH,29195.8656,35598.704
684D,HDB-WOODLANDS,WOODLANDS DRIVE 73,24793.8542,47003.5725
130B,EASTCROWN @ CANBERRA,CANBERRA CRESCENT,27861.8904,47338.3004
338B,ANCHORVALE PARKVIEW,ANCHORVALE CRESCENT,34283.6382,42379.2489
182A,RIVERVALE ARC,RIVERVALE CRESCENT,36410.3672,41374.8474
498,HDB-JURONG WEST,JURONG WEST STREET 41,15868.2532,36717.6389
526,,JURONG WEST STREET 52,15060.4074,36644.535
449C,WEST VALLEY @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 9,17782.105,37129.1652
449B,WEST VALLEY @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 9,17735.0144,37120.6637
852,HDB-WOODLANDS,WOODLANDS STREET 83,23444.3866,46785.0401
854,HDB-WOODLANDS,WOODLANDS STREET 83,23520.6595,46830.5427
435,HDB-HOUGANG,HOUGANG AVENUE 8,34708.288,39945.5604
508,,BISHAN STREET 11,29769.7361,36762.8925
6A,MULTI STOREY CAR PARK,EVERTON PARK,28626.3038,28740.4722
460,WEST QUARRY @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 9,17583.2166,37339.0447
377,HOUGANG RIVERCOURT,HOUGANG STREET 32,34820.8728,38302.3497
967,,JURONG WEST STREET 93,12422.568,35949.2276
465A,WEST PLAINS @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,17912.1895,37710.0101
464,WEST PLAINS @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,17854.4596,37740.0723
90,HDB-BEDOK,BEDOK NORTH STREET 4,39922.6142,34928.0733
42,HDB-GUILLEMARD,CASSIA CRESCENT,33907.2408,32524.2157
30,HDB-GUILLEMARD,CASSIA CRESCENT,33566.5012,32417.1447
28,HDB-GUILLEMARD,CASSIA CRESCENT,33588.0729,32362.0098
630,HDB-WOODLANDS,WOODLANDS RING ROAD,24459.1962,46256.0326
446,WEST CREST @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 8,17512.8139,36920.7519
675A,MULTI STOREY CAR PARK,CHOA CHU KANG CRESCENT,18362.92,42571.1638
660A,MULTI STOREY CAR PARK,CHOA CHU KANG CRESCENT,18680.5586,42531.3112
754A,MULTI STOREY CAR PARK,CHOA CHU KANG NORTH 5,18364.0099,41633.9551
604A,MULTI STOREY CAR PARK,CHOA CHU KANG STREET 62,18186.5904,42147.832
455A,MULTI STOREY CAR PARK,CLEMENTI AVENUE 3,20566.1255,32665.9276
7B,MULTI STOREY CAR PARK,COMMONWEALTH AVENUE,23740.5288,32065.2957
723A,MULTI STOREY CAR PARK,TAMPINES STREET 72,39339.366,37959.323
404A,MULTI STOREY CAR PARK,ADMIRALTY LINK,26118.8598,48440.5409
60A,MULTI STOREY CAR PARK,GEYLANG BAHRU,31930.7806,33889.3219
70,TELOK BLANGAH RIDGEVIEW,TELOK BLANGAH HEIGHTS,25485.0033,28754.7641
817,KEAT HONG MIRAGE,KEAT HONG LINK,18694.2961,39947.478
2A,MULTI STOREY CAR PARK,JOO SENG ROAD,33109.438,35186.8767
371A,,WOODLANDS AVENUE 1,22780.7104,46063.8973
371A,,WOODLANDS AVENUE 1,22780.7104,46063.8973
109,ALKAFF OASIS,BIDADARI PARK DRIVE,32368.7873,35158.3339
113,ALKAFF OASIS,ALKAFF CRESCENT,32409.8017,35270.8787
353,ANCHORVALE PLAINS,ANCHORVALE LANE,33824.9019,41674.0988
467,WEST PLAINS @ BUKIT BATOK,BUKIT BATOK WEST AVENUE 9,18000.3299,37690.2553
560,SPRING HAVEN @ JURONG,JURONG WEST STREET 42,15356.0173,37319.4735
422,HDB-BUKIT PANJANG,FAJAR ROAD,20912.8712,40777.5649
419,HDB-BUKIT PANJANG,FAJAR ROAD,20893.4804,40659.2008
520,WEST COAST PRIDE,WEST COAST ROAD,19798.9645,32163.3948
517,WEST COAST PRIDE,WEST COAST ROAD,19857.8251,32199.784
516,WEST COAST PRIDE,WEST COAST ROAD,19889.9112,32276.1655
515,WEST COAST PRIDE,WEST COAST ROAD,19816.296,32299.9547
747,HDB-WOODLANDS,WOODLANDS CIRCLE,23736.6538,47204.2645
108,RIVERVALE COURT,RIVERVALE WALK,35396.6354,40529.9087
114,RIVERVALE COURT,RIVERVALE WALK,35540.4972,40671.7676
110,RIVERVALE COURT,RIVERVALE WALK,35455.557,40605.1735
34,HDB-GUILLEMARD,CASSIA CRESCENT,33692.8722,32439.001
97,HDB-KALLANG AIRPORT,JALAN DUA,34128.8141,32362.2113
9,HDB-GUILLEMARD,PINE CLOSE,33466.479,32420.056
10,HDB-GUILLEMARD,PINE CLOSE,33444.7777,32384.9913
12,HDB-GUILLEMARD,PINE CLOSE,33449.8169,32310.4811
704A,TAMPINES SUNRISE,TAMPINES STREET 71,39592.9709,37666.0245
476D,HOUGANG CAPEVIEW,UPPER SERANGOON VIEW,35824.0958,39988.4771
444,,PASIR RIS DRIVE 6,41808.8716,39113.7596
205D,MULTI STOREY CAR PARK,COMPASSVALE LANE,35143.5007,40904.2623
859A,MULTI STOREY CAR PARK,WOODLANDS STREET 83,23683.3535,46827.4532
458A,MULTI STOREY CAR PARK,PASIR RIS DRIVE 4,42124.4155,39298.4832
413A,MULTI STOREY CAR PARK,WOODLANDS STREET 41,21204.387,45523.7528
354,MULTI STOREY CAR PARK,ADMIRALTY DRIVE,26340.484,47965.8475
135A,HDB-BISHAN,BISHAN STREET 12,30025.3925,36339.898
624A,MULTI STOREY CAR PARK,JURONG WEST STREET 61,12989.9996,35922.3488
115A,MULTI STOREY CAR PARK,HO CHING ROAD,15894.0065,35135.8846
215,HDB-WOODLANDS,MARSILING LANE,21183.1107,47694.7006
206,TOA PAYOH NORTH,TOA PAYOH NORTH,29467.9396,36051.8724
159,,BUKIT BATOK STREET 11,17916.1187,36744.316
107,ALKAFF OASIS,BIDADARI PARK DRIVE,32330.3663,35192.4459
110B,ALKAFF OASIS,BIDADARI PARK DRIVE,32445.723,35140.0418
114A,ALKAFF OASIS,ALKAFF CRESCENT,32383.7033,35311.786
40,HDB-JURONG EAST,TEBAN GARDENS ROAD,17840.6092,33733.9155
33,HDB-JURONG EAST,TEBAN GARDENS ROAD,17820.2812,33618.0501
65,TEBAN PLACE,TEBAN GARDENS ROAD,17528.4137,33802.3134
62,TEBAN PLACE,TEBAN GARDENS ROAD,17501.2905,33750.3663
397,HDB-YISHUN,YISHUN AVENUE 6,29582.7473,45513.9123
284,HDB-YISHUN,YISHUN AVENUE 6,28613.1661,46820.0737
407,HDB-YISHUN,YISHUN AVENUE 6,29652.7341,45295.0877
401,HDB-YISHUN,YISHUN AVENUE 6,29532.4014,45419.6638
286,HDB-YISHUN,YISHUN AVENUE 6,28603.8192,46857.6106
394,HDB-YISHUN,YISHUN AVENUE 6,29651.9208,45623.0226
114B,ALKAFF OASIS,ALKAFF CRESCENT,32371.1695,35265.9757
113A,ALKAFF OASIS,ALKAFF CRESCENT,32432.9337,35349.1578
110A,ALKAFF OASIS,BIDADARI PARK DRIVE,32432.5077,35075.455
110,ALKAFF OASIS,BIDADARI PARK DRIVE,32409.233,35142.9232
108A,ALKAFF OASIS,BIDADARI PARK DRIVE,32269.9809,35171.7316
107B,ALKAFF OASIS,BIDADARI PARK DRIVE,32317.8826,35173.5763
430A,BEDOK NORTH WOODS,BEDOK NORTH ROAD,39092.5208,34657.2119
430,BEDOK NORTH WOODS,BEDOK NORTH ROAD,39069.6699,34629.9184
73,,REDHILL ROAD,26217.1482,30038.609
74,,REDHILL ROAD,26051.9238,30046.7564
44,BLANGAH COURT,TELOK BLANGAH DRIVE,25461.3126,28198.9831
702A,MULTI STOREY CAR PARK,JURONG WEST STREET 71,12623.0165,35971.6038
640A,MULTI STOREY CAR PARK,JURONG WEST STREET 61,12716.6166,35774.2545
744A,MULTI STOREY CAR PARK,PASIR RIS STREET 71,39358.8918,39992.392
747A,,PASIR RIS STREET 71,39210.9834,40089.4909
555A,MULTI STOREY CAR PARK,PASIR RIS STREET 51,41232.0378,38955.8259
605A,MULTI STOREY CAR PARK,WOODLANDS DRIVE 42,23967.6801,46633.656
773A,MULTI STOREY CAR PARK,PASIR RIS STREET 71,39416.9014,39624.4031
453A,MULTI STOREY CAR PARK,FAJAR ROAD,21146.5389,40760.6728
51,HAVELOCK VIEW,HAVELOCK ROAD,27372.4435,30261.2158
364,MULTI STOREY CAR PARK,YUNG AN ROAD,15441.8196,35480.1462
260,MULTI STOREY CAR PARK,SENGKANG EAST WAY,34955.2051,41737.899
112B,ALKAFF OASIS,ALKAFF CRESCENT,32472.2143,35338.42
